15.4 0.92004E-05  0.89720E-05  0.87563E-05  0.17165E-04  0.24850E-04  0.23982E-04  0.31153E-04  0.29627E-04  0.39171E-04  0.10555E-04
15.5 0.92113E-05  0.89838E-05  0.87688E-05  0.17193E-04  0.24893E-04  0.24026E-04  0.31224E-04  0.29833E-04  0.40331E-04  0.11426E-04
15.6 0.92222E-05  0.89955E-05  0.87814E-05  0.17220E-04  0.24937E-04  0.24071E-04  0.31294E-04  0.30027E-04  0.41465E-04  0.12336E-04
15.7 0.92331E-05  0.90073E-05  0.87932E-05  0.17247E-04  0.24980E-04  0.24115E-04  0.31362E-04  0.30210E-04  0.42570E-04  0.13286E-04
15.8 0.92440E-05  0.90190E-05  0.88058E-05  0.17272E-04  0.25023E-04  0.24159E-04  0.31428E-04  0.30383E-04  0.43646E-04  0.14273E-04
15.9 0.92541E-05  0.90308E-05  0.88175E-05  0.17300E-04  0.25065E-04  0.24203E-04  0.31493E-04  0.30546E-04  0.44691E-04  0.15300E-04
16.0 0.92650E-05  0.90417E-05  0.88301E-05  0.17326E-04  0.25108E-04  0.24246E-04  0.31557E-04  0.30700E-04  0.45704E-04  0.16361E-04
16.1 0.92751E-05  0.90534E-05  0.88419E-05  0.17352E-04  0.25150E-04  0.24290E-04  0.31620E-04  0.30846E-04  0.46686E-04  0.17457E-04
16.2 0.92860E-05  0.90644E-05  0.88536E-05  0.17377E-04  0.25191E-04  0.24333E-04  0.31682E-04  0.30984E-04  0.47634E-04  0.18587E-04
16.3 0.92961E-05  0.90753E-05  0.88654E-05  0.17403E-04  0.25233E-04  0.24376E-04  0.31743E-04  0.31115E-04  0.48549E-04  0.19750E-04
16.4 0.93061E-05  0.90862E-05  0.88771E-05  0.17428E-04  0.25274E-04  0.24419E-04  0.31803E-04  0.31239E-04  0.49431E-04  0.20941E-04
16.5 0.93162E-05  0.90971E-05  0.88889E-05  0.17453E-04  0.25315E-04  0.24461E-04  0.31863E-04  0.31357E-04  0.50279E-04  0.22162E-04
16.6 0.93263E-05  0.91080E-05  0.88998E-05  0.17478E-04  0.25355E-04  0.24503E-04  0.31922E-04  0.31469E-04  0.51094E-04  0.23408E-04
16.7 0.93355E-05  0.91189E-05  0.89116E-05  0.17502E-04  0.25396E-04  0.24545E-04  0.31980E-04  0.31575E-04  0.51877E-04  0.24679E-04
16.8 0.93456E-05  0.91290E-05  0.89225E-05  0.17527E-04  0.25436E-04  0.24587E-04  0.32038E-04  0.31677E-04  0.52626E-04  0.25973E-04
16.9 0.93557E-05  0.91399E-05  0.89342E-05  0.17552E-04  0.25475E-04  0.24628E-04  0.32095E-04  0.31774E-04  0.53344E-04  0.27285E-04
17.0 0.93649E-05  0.91500E-05  0.89451E-05  0.17575E-04  0.25515E-04  0.24670E-04  0.32152E-04  0.31867E-04  0.54030E-04  0.28615E-04
17.1 0.93741E-05  0.91601E-05  0.89561E-05  0.17599E-04  0.25554E-04  0.24711E-04  0.32208E-04  0.31956E-04  0.54685E-04  0.29960E-04
17.2 0.93842E-05  0.91701E-05  0.89670E-05  0.17623E-04  0.25593E-04  0.24752E-04  0.32264E-04  0.32041E-04  0.55310E-04  0.31318E-04
17.3 0.93935E-05  0.91802E-05  0.89770E-05  0.17646E-04  0.25632E-04  0.24793E-04  0.32320E-04  0.32123E-04  0.55907E-04  0.32687E-04
